Order,Vertex_ID
334716,898379
334717,900250
334718,898023
334719,898022
334720,898050
334721,898055
334722,905030
334723,898053
334724,898054
334725,905028
334726,898043
334727,898047
334728,898045
334729,898048
334730,898049
334731,898237
334732,905293
334733,898046
334734,905285
334735,898044
334736,898235
334737,900095
334738,900121
334739,900112
334740,900144
334741,898040
334742,898279
334743,904554
334744,904553
334745,898042
334746,898041
334747,898216
334748,898215
334749,905029
334750,897993
334751,900111
334752,904551
334753,900110
334754,900525
334755,900297
334756,898233
334757,898234
334758,900064
334759,900063
334760,900065
334761,900328
334762,899493
334763,898911
334764,904676
334765,903932
334766,899139
334767,899138
334768,899141
334769,904249
334770,904682
334771,904686
334772,904683
334773,904685
334774,904684
334775,904248
334776,899144
334777,900519
334778,904681
334779,900518
334780,899143
334781,900515
334782,899142
334783,904677
334784,904678
334785,904680
334786,904679
334787,904240
334788,899413
334789,899415
334790,899414
334791,898904
334792,898906
334793,898908
334794,899123
334795,899114
334796,899494
334797,899425
334798,899519
334799,899424
334800,899426
334801,899428
334802,899427
334803,899541
334804,904252
334805,898907
334806,898896
334807,903872
334808,898897
334809,899410
334810,899411
334811,904247
334812,899126
334813,899444
334814,899445
334815,904244
334816,904242
334817,904243
334818,904222
334819,904224
334820,904223
334821,904281
334822,904427
334823,904282
334824,904572
334825,904571
334826,904574
334827,904573
334828,904576
334829,904575
334830,899137
334831,904511
334832,904245
334833,904246
334834,899135
334835,899134
334836,903936
334837,904577
334838,904579
334839,904578
334840,900512
334841,900511
334842,899431
334843,898916
334844,898915
334845,899409
334846,898912
334847,898914
334848,898913
334849,898887
334850,899443
334851,899125
334852,899124
334853,898893
334854,898892
334855,898875
334856,898876
334857,898898
334858,899127
334859,899101
334860,899099
334861,899100
334862,903887
334863,898890
334864,898889
334865,898895
334866,898894
334867,898909
334868,898910
334869,898899
334870,899441
334871,899122
334872,899442
334873,899119
334874,899120
334875,899121
334876,898905
334877,898900
334878,898891
334879,898878
334880,898879
334881,898850
334882,898851
334883,899075
334884,899074
334885,899076
334886,899161
334887,899162
334888,899558
334889,899557
334890,899412
334891,905355
334892,905356
334893,905358
334894,905357
334895,904598
334896,904503
334897,898137
334898,898135
334899,904502
334900,904560
334901,904501
334902,897879
334903,898158
334904,898156
334905,899159
334906,899160
334907,899158
334908,899084
334909,899083
334910,898184
334911,898182
334912,898183
334913,898261
334914,898199
334915,898196
334916,898259
334917,898385
334918,898320
334919,898260
334920,898256
334921,898258
334922,898255
334923,898329
334924,898331
334925,898031
334926,898030
334927,898254
334928,898252
334929,898253
334930,900222
334931,900217
334932,900223
334933,900220
334934,900218
334935,900221
334936,900131
334937,900130
334938,900151
334939,900161
334940,900150
334941,900159
334942,900114
334943,900154
334944,900107
334945,900108
334946,900225
334947,900226
334948,900224
334949,900051
334950,900050
334951,900053
334952,900129
334953,900153
334954,900052
334955,900106
334956,900109
334957,899988
334958,900294
334959,900092
334960,900090
334961,900089
334962,898243
334963,898244
334964,898057
334965,898332
334966,898333
334967,898058
334968,898056
334969,898063
334970,900091
334971,900253
334972,898062
334973,900292
334974,900293
334975,898061
334976,898231
334977,898230
334978,898029
334979,899987
334980,900219
334981,900287
334982,900289
334983,900067
334984,900211
334985,900212
334986,904633
334987,900209
334988,900210
334989,900167
334990,900169
334991,904631
334992,904632
334993,904630
334994,904629
334995,904335
334996,902003
334997,902004
334998,900146
334999,900148
335000,900158
335001,900207
335002,904337
335003,904634
335004,900206
335005,904338
335006,900060
335007,900058
335008,903874
335009,900147
335010,903877
335011,900139
335012,900138
335013,900142
335014,900173
335015,904336
335016,900172
335017,900143
335018,900162
335019,900145
335020,900160
335021,900149
335022,900156
335023,901085
335024,900125
335025,900128
335026,902000
335027,901580
335028,903941
335029,904333
335030,904331
335031,904334
335032,900045
335033,904332
335034,900039
335035,900042
335036,900057
335037,900140
335038,900056
335039,900040
335040,900204
335041,900205
335042,900041
335043,900035
335044,900120
335045,900119
335046,900117
335047,900118
335048,904624
335049,900116
335050,900203
335051,899862
335052,899835
335053,899834
335054,899836
335055,899833
335056,899944
335057,899958
335058,899945
335059,899961
335060,899947
335061,899692
335062,899691
335063,899946
335064,899977
335065,899959
335066,900783
335067,899713
335068,899712
335069,899728
335070,899733
335071,899757
335072,899756
335073,899762
335074,899766
335075,904385
335076,899765
335077,899893
335078,899894
335079,899769
335080,899949
335081,899768
335082,899770
335083,899895
335084,899750
335085,899752
335086,904392
335087,899751
335088,904394
335089,899739
335090,899738
335091,899754
335092,899753
335093,899759
335094,899758
335095,899745
335096,899760
335097,899761
335098,899764
335099,899767
335100,899747
335101,900256
335102,900255
335103,899746
335104,899736
335105,899737
335106,899729
335107,904377
335108,899723
335109,899731
335110,904384
335111,904383
335112,899730
335113,900254
335114,899491
335115,899714
335116,899699
335117,899703
335118,899742
335119,899702
335120,899704
335121,899887
335122,899888
335123,899700
335124,899886
335125,899885
335126,899701
335127,899423
335128,899710
335129,899492
335130,899488
335131,899487
335132,899711
335133,899479
335134,899509
335135,899716
335136,904387
335137,899717
335138,899719
335139,899718
335140,899732
335141,899890
335142,904388
335143,899744
335144,904391
335145,899743
335146,899962
335147,899963
335148,899725
335149,899490
335150,899486
335151,899478
335152,899724
335153,899516
335154,899546
335155,899547
335156,899715
335157,899529
335158,899741
335159,899740
335160,899530
335161,904390
335162,904393
335163,898345
335164,898346
335165,899501
335166,899485
335167,904379
335168,899709
335169,899363
335170,899690
335171,899364
335172,899705
335173,904378
335174,899316
335175,899315
335176,899311
335177,899312
335178,899880
335179,899879
335180,899881
335181,724708
335182,724709
335183,724710
335184,899941
335185,905308
335186,724711
335187,724682
335188,899948
335189,899976
335190,557213
335191,557165
335192,899972
335193,900066
335194,899849
335195,904504
335196,904364
335197,900252
335198,899970
335199,900208
335200,899940
335201,900155
335202,899939
335203,899825
335204,904328
335205,899827
335206,899956
335207,900115
335208,900059
335209,899826
335210,899795
335211,899794
335212,899957
335213,899666
335214,899665
335215,899685
335216,904359
335217,904362
335218,904514
335219,904363
335220,899832
335221,904360
335222,899831
335223,900174
335224,904361
335225,899684
335226,899667
335227,899864
335228,899863
335229,899660
335230,899661
335231,899848
335232,899850
335233,557059
335234,899846
335235,899847
335236,900185
335237,557380
335238,900281
335239,557385
335240,900282
335241,557384
335242,557407
335243,557408
335244,562416
335245,557521
335246,557522
335247,557243
335248,557255
335249,557264
335250,557267
335251,557403
335252,557406
335253,557527
335254,557402
335255,557405
335256,557528
335257,557404
335258,557410
335259,557531
335260,557296
335261,557294
335262,557327
335263,557583
335264,557326
335265,557335
335266,557438
335267,557417
335268,557426
335269,557442
335270,562893
335271,562891
335272,562892
335273,562002
335274,562003
335275,557444
335276,557443
335277,557577
335278,562894
335279,562896
335280,562895
335281,557568
335282,557579
335283,557565
335284,557570
335285,557569
335286,557571
335287,558844
335288,557647
335289,558843
335290,557564
335291,557563
335292,557469
335293,557566
335294,557468
335295,562897
335296,562898
335297,556996
335298,557198
335299,557197
335300,557148
335301,556979
335302,562900
335303,562902
335304,562901
335305,562904
335306,562903
335307,556978
335308,556986
335309,562009
335310,557159
335311,562242
335312,556995
335313,556994
335314,557000
335315,557011
335316,557001
335317,557019
335318,557112
335319,557160
335320,557113
335321,557106
335322,557114
335323,559297
335324,559334
335325,559643
335326,559644
335327,559833
335328,559646
335329,559630
335330,559629
335331,559642
335332,559317
335333,559621
335334,559620
335335,559650
335336,559651
335337,563124
335338,563123
335339,559313
335340,562697
335341,562698
335342,562700
335343,562699
335344,559314
335345,559315
335346,562206
335347,559304
335348,559811
335349,559812
335350,559622
335351,559623
335352,559284
335353,559813
335354,559287
335355,559633
335356,559634
335357,559308
335358,559306
335359,559307
335360,559632
335361,559301
335362,559300
335363,559288
335364,559290
335365,559289
335366,559814
335367,559273
335368,559285
335369,560002
335370,559267
335371,557219
335372,559815
335373,560000
335374,557039
335375,559272
335376,562945
335377,559270
335378,559302
335379,562946
335380,559271
335381,559631
335382,559819
335383,557050
335384,559626
335385,560003
335386,560004
335387,559627
335388,562943
335389,559311
335390,559625
335391,559635
335392,559640
335393,559839
335394,559624
335395,559836
335396,559837
335397,559840
335398,559639
335399,559303
335400,559445
335401,559321
335402,559826
335403,559825
335404,559320
335405,559322
335406,559823
335407,559824
335408,559822
335409,559296
335410,559286
335411,559291
335412,559295
335413,559293
335414,559294
335415,559274
335416,559292
335417,559637
335418,559821
335419,559275
335420,559636
335421,557016
335422,557051
335423,557045
335424,557028
335425,557029
335426,557162
335427,557161
335428,557093
335429,557169
335430,557096
335431,557092
335432,557094
335433,557046
335434,557015
335435,557048
335436,557049
335437,559641
335438,559820
335439,557115
335440,557024
335441,557022
335442,557033
335443,557044
335444,557102
335445,557103
335446,557043
335447,557010
335448,557012
335449,557014
335450,557031
335451,562028
335452,557030
335453,557040
335454,557119
335455,557182
335456,562027
335457,557181
335458,557032
335459,557121
335460,557120
335461,557194
335462,557122
335463,556966
335464,557203
335465,557207
335466,557208
335467,557209
335468,557218
335469,557210
335470,557070
335471,557069
335472,557205
335473,557211
335474,557212
335475,557215
335476,556923
335477,724683
335478,557214
335479,556922
335480,556912
335481,724329
335482,724684
335483,724685
335484,724583
335485,724584
335486,724585
335487,724259
335488,724258
335489,724686
335490,724257
335491,724269
335492,724688
335493,724687
335494,724264
335495,724263
335496,724689
335497,724691
335498,724690
335499,724262
335500,724692
335501,724694
335502,724693
335503,724261
335504,724695
335505,724260
335506,724696
335507,724698
335508,724700
335509,724699
335510,724697
335511,724206
335512,724207
335513,724210
335514,724211
335515,724148
335516,724271
335517,724272
335518,724270
335519,724274
335520,724275
335521,724276
335522,724582
335523,724277
335524,724304
335525,724306
335526,727458
335527,727460
335528,727459
335529,724307
335530,727457
335531,724308
335532,724310
335533,724311
335534,724312
335535,727456
335536,724313
335537,724321
335538,724579
335539,724580
335540,724344
335541,724343
335542,724599
335543,724601
335544,724604
335545,724603
335546,724602
335547,724600
335548,724345
335549,724385
335550,724595
335551,724596
335552,724598
335553,724597
335554,724391
335555,724392
335556,724594
335557,724393
335558,724593
335559,724394
335560,724555
335561,724556
335562,724592
335563,729584
335564,724591
335565,729585
335566,724398
335567,724397
335568,724589
335569,724590
335570,724588
335571,724621
335572,729587
335573,729589
335574,729588
335575,729586
335576,723414
335577,724623
335578,726372
335579,724622
335580,724587
335581,724586
335582,559241
335583,559193
335584,559192
335585,559188
335586,727087
335587,727086
335588,729303
335589,727085
335590,727084
335591,727083
335592,727082
335593,729225
335594,729224
335595,729526
335596,729223
335597,727078
335598,727075
335599,727340
335600,727339
335601,727074
335602,727076
335603,727077
335604,727069
335605,727067
335606,727068
335607,727039
335608,727294
335609,729327
335610,728933
335611,728934
335612,727293
335613,726995
335614,727014
335615,727016
335616,727015
335617,727043
335618,727383
335619,727042
335620,727010
335621,727011
335622,727025
335623,727030
335624,727031
335625,727045
335626,727029
335627,727028
335628,727044
335629,727048
335630,727047
335631,727049
335632,727041
335633,727026
335634,727027
335635,727040
335636,726960
335637,727050
335638,726959
335639,726958
335640,726963
335641,726964
335642,726961
335643,727046
335644,727382
335645,727038
335646,727037
335647,727017
335648,727018
335649,726962
335650,726970
335651,726967
335652,726969
335653,726968
335654,726966
335655,726965
335656,726975
335657,726933
335658,727019
335659,726950
335660,726993
335661,726992
335662,727032
335663,727033
335664,727022
335665,727023
335666,727020
335667,727009
335668,727012
335669,727021
335670,727008
335671,727380
335672,727379
335673,727377
335674,728868
335675,727432
335676,729227
335677,726997
335678,726996
335679,726994
335680,726788
335681,726787
335682,726783
335683,726784
335684,726786
335685,726785
335686,726782
335687,726940
335688,726905
335689,726781
335690,726780
335691,726904
335692,726903
335693,726659
335694,726661
335695,726662
335696,726777
335697,726778
335698,726779
335699,726663
335700,726793
335701,726807
335702,726806
335703,727337
335704,726796
335705,726797
335706,726798
335707,726792
335708,726791
335709,726790
335710,726741
335711,726742
335712,727433
335713,727378
335714,726801
335715,726802
335716,726919
335717,727381
335718,726920
335719,726991
335720,726921
335721,726907
335722,726932
335723,726934
335724,726906
335725,726913
335726,726935
335727,726951
335728,726896
335729,727431
335730,726876
335731,726875
335732,726874
335733,726891
335734,726890
335735,726879
335736,726873
335737,726746
335738,726862
335739,726878
335740,726877
335741,726889
335742,727209
335743,727384
335744,726956
335745,726955
335746,727307
335747,727306
335748,726987
335749,726988
335750,727240
335751,727330
335752,727034
335753,726980
335754,726981
335755,726982
335756,727218
335757,727403
335758,727399
335759,727463
335760,727402
335761,727395
335762,727397
335763,727396
335764,727056
335765,727055
335766,727238
335767,727239
335768,727236
335769,727237
335770,728677
335771,728683
335772,727111
335773,727247
335774,728822
335775,728824
335776,729386
335777,729389
335778,728678
335779,728679
335780,728680
335781,729383
335782,729385
335783,729384
335784,728681
335785,729382
335786,728682
335787,729381
335788,726929
335789,729387
335790,727253
335791,727254
335792,727252
335793,729388
335794,727251
335795,728826
335796,727250
335797,727267
335798,727266
335799,728827
335800,727265
335801,728828
335802,727187
335803,727189
335804,728817
335805,728464
335806,727232
335807,727231
335808,727230
335809,728819
335810,728816
335811,728815
335812,727190
335813,727188
335814,727144
335815,727146
335816,728714
335817,727248
335818,727311
335819,727312
335820,727186
335821,727185
335822,727184
335823,727313
335824,727183
335825,727168
335826,727169
335827,727170
335828,727171
335829,728802
335830,727172
335831,728801
335832,727174
335833,728800
335834,727175
335835,728799
335836,727176
335837,727181
335838,728798
335839,727182
335840,728796
335841,728797
335842,728795
335843,729582
335844,728794
335845,729583
335846,728793
335847,729522
335848,729523
335849,729521
335850,727241
335851,729279
335852,729278
335853,727310
335854,727195
335855,727194
335856,727193
335857,728791
335858,727191
335859,728792
335860,729524
335861,727192
335862,729525
335863,727308
335864,728790
335865,722043
335866,722044
335867,728789
335868,722045
335869,722047
335870,728788
335871,722048
335872,722050
335873,728787
335874,722052
335875,728786
335876,722053
335877,728785
335878,728813
335879,728814
335880,726842
335881,726843
335882,728812
335883,726844
335884,727196
335885,728809
335886,728811
335887,728810
335888,727197
335889,728804
335890,728808
335891,728805
335892,728807
335893,728806
335894,727198
335895,727199
335896,727200
335897,727201
335898,727233
335899,727234
335900,726007
335901,726008
335902,726009
335903,728803
335904,725990
335905,727271
335906,727272
335907,728818
335908,558121
335909,558122
335910,725989
335911,726142
335912,726145
335913,726219
335914,728577
335915,729594
335916,728672
335917,728575
335918,728576
335919,728569
335920,728570
335921,727270
335922,728571
335923,728572
335924,728566
335925,728579
335926,728580
335927,728820
335928,561350
335929,561038
335930,728567
335931,561040
335932,728568
335933,560806
335934,728640
335935,728641
335936,728645
335937,728646
335938,728647
335939,728644
335940,727750
335941,727751
335942,728649
335943,727752
335944,728393
335945,728394
335946,728959
335947,728339
335948,728340
335949,728341
335950,728338
335951,728648
335952,560810
335953,560809
335954,560808
335955,560741
335956,728642
335957,728643
335958,728673
335959,560807
335960,560804
335961,560742
335962,560686
335963,560687
335964,560776
335965,560777
335966,561039
335967,560692
335968,560784
335969,558132
335970,560832
335971,561051
335972,562132
335973,561050
335974,562127
335975,560768
335976,560814
335977,560722
335978,560780
335979,560781
335980,560766
335981,560727
335982,560734
335983,560765
335984,561830
335985,562552
335986,562551
335987,561828
335988,561829
335989,562550
335990,561752
335991,560740
335992,560738
335993,560739
335994,561659
335995,518547
335996,518435
335997,518548
335998,518432
335999,561827
336000,518433
336001,518449
336002,561869
336003,562553
336004,518475
336005,518473
336006,518474
336007,518471
336008,518472
336009,518094
336010,518470
336011,518096
336012,518098
336013,518468
336014,518469
336015,518466
336016,518467
336017,518465
336018,527686
336019,518463
336020,518464
336021,518462
336022,526534
336023,526535
336024,526537
336025,518460
336026,518461
336027,526536
336028,518201
336029,518204
336030,518205
336031,518207
336032,518206
336033,518203
336034,527502
336035,527503
336036,527505
336037,527509
336038,527506
336039,527508
336040,527507
336041,527504
336042,518490
336043,518491
336044,518493
336045,518494
336046,518495
336047,518496
336048,518283
336049,518290
336050,518497
336051,518289
336052,518498
336053,518288
336054,518287
336055,518286
336056,518499
336057,518285
336058,518284
336059,518420
336060,518422
336061,518421
336062,518282
336063,518450
336064,518459
336065,518451
336066,518455
336067,518457
336068,518458
336069,518456
336070,518452
336071,518454
336072,518453
336073,518200
336074,518202
336075,518101
336076,518147
336077,518145
336078,518146
336079,518143
336080,518144
336081,518142
336082,518405
336083,518408
336084,518411
336085,518410
336086,518409
336087,518138
336088,518139
336089,518140
336090,518141
336091,518134
336092,518135
336093,518137
336094,518136
336095,518133
336096,518132
336097,520003
336098,518131
336099,518127
336100,518128
336101,518130
336102,518129
336103,518126
336104,518125
336105,518124
336106,518123
336107,518757
336108,519962
336109,518759
336110,518758
336111,518760
336112,518927
336113,519516
336114,518975
336115,518948
336116,518976
336117,518947
336118,518995
336119,518996
336120,518991
336121,518990
336122,519002
336123,519010
336124,519581
336125,520087
336126,519564
336127,519563
336128,520110
336129,520144
336130,520145
336131,520146
336132,520368
336133,519565
336134,519566
336135,519011
336136,519459
336137,519509
336138,519338
336139,519317
336140,519319
336141,519321
336142,519468
336143,519467
336144,519466
336145,519465
336146,519475
336147,519463
336148,519464
336149,519461
336150,519462
336151,520382
336152,499879
336153,500013
336154,500012
336155,500011
336156,519322
336157,500010
336158,499659
336159,519323
336160,519325
336161,519327
336162,519430
336163,519431
336164,519435
336165,519816
336166,519436
336167,519389
336168,519390
336169,519819
336170,519391
336171,519818
336172,519392
336173,519437
336174,519438
336175,519439
336176,519440
336177,519441
336178,519442
336179,519814
336180,519815
336181,519443
336182,519445
336183,519450
336184,519813
336185,519451
336186,519452
336187,519453
336188,519454
336189,519455
336190,519456
336191,519457
336192,519458
336193,519395
336194,519394
336195,519393
336196,519385
336197,519384
336198,519396
336199,519361
336200,519269
336201,519270
336202,519275
336203,519276
336204,519339
336205,519277
336206,519278
336207,527155
336208,519260
336209,519261
336210,519352
336211,519353
336212,519354
336213,519240
336214,519257
336215,519239
336216,519360
336217,519241
336218,519359
336219,519242
336220,519386
336221,519243
336222,519510
336223,519811
336224,519342
336225,519399
336226,520417
336227,524611
336228,524602
336229,519346
336230,519344
336231,519345
336232,519343
336233,524766
336234,519347
336235,519348
336236,519246
336237,524751
336238,519245
336239,519349
336240,519244
336241,519350
336242,519341
336243,519340
336244,519247
336245,519248
336246,519207
336247,519208
336248,524592
336249,519209
336250,524576
336251,524604
336252,524577
336253,524578
336254,524612
336255,524616
336256,524615
336257,524614
336258,524603
336259,503346
336260,503856
336261,503347
336262,524606
336263,524607
336264,524608
336265,519282
336266,519281
336267,524610
336268,519280
336269,524609
336270,503854
336271,524605
336272,503599
336273,503598
336274,503363
336275,503616
336276,503857
336277,503580
336278,503602
336279,503849
336280,503369
336281,503371
336282,503368
336283,503372
336284,503375
336285,503839
336286,503374
336287,503841
336288,503843
336289,503840
336290,503842
336291,503624
336292,504096
336293,503623
336294,503621
336295,503436
336296,503631
336297,503638
336298,503438
336299,503439
336300,503447
336301,503642
336302,503453
336303,504076
336304,503452
336305,503804
336306,503805
336307,503458
336308,504075
336309,503457
336310,503437
336311,503449
336312,503802
336313,503803
336314,503475
336315,503806
336316,503474
336317,503472
336318,503473
336319,503469
336320,503508
336321,503515
336322,503660
336323,503533
336324,503532
336325,503534
336326,503537
336327,503704
336328,503543
336329,503541
336330,503677
336331,503732
336332,503734
336333,503708
336334,503733
336335,503555
336336,503320
336337,503280
336338,503279
336339,503859
336340,503860
336341,503342
336342,503323
336343,503525
336344,503524
336345,503529
336346,503495
336347,503484
336348,503510
336349,503662
336350,503511
336351,503509
336352,503513
336353,503512
336354,503746
336355,503467
336356,503468
336357,503756
336358,503744
336359,503745
336360,503663
336361,503664
336362,503464
336363,503481
336364,503482
336365,503740
336366,503478
336367,503480
336368,503485
336369,503479
336370,503476
336371,503477
336372,503742
336373,503741
336374,503503
336375,503502
336376,503324
336377,503500
336378,503858
336379,503743
336380,503465
336381,503578
336382,503808
336383,503807
336384,503460
336385,503459
336386,503809
336387,503470
336388,503454
336389,503456
336390,503455
336391,503648
336392,503647
336393,503798
336394,503795
336395,503797
336396,503796
336397,504092
336398,503422
336399,503423
336400,503794
336401,503634
336402,503636
336403,503635
336404,504071
336405,503792
336406,503793
336407,503402
336408,503403
336409,503627
336410,503399
336411,503398
336412,504072
336413,504074
336414,504073
336415,503400
336416,503409
336417,503632
336418,503633
336419,503415
336420,504070
336421,503414
336422,503425
336423,504097
336424,503424
336425,503434
336426,503432
336427,503446
336428,503429
336429,503448
336430,503433
336431,503644
336432,503801
336433,503643
336434,503420
336435,503421
336436,503800
336437,503799
336438,503811
336439,503407
336440,503408
336441,503812
336442,503810
336443,503413
336444,503440
336445,503411
336446,503784
336447,503785
336448,503630
336449,503786
336450,503645
336451,503787
336452,503412
336453,503626
336454,503625
336455,503629
336456,503789
336457,503389
336458,503401
336459,503385
336460,503380
336461,503386
336462,503628
336463,503790
336464,503388
336465,503834
336466,503831
336467,503833
336468,504094
336469,504095
336470,503832
336471,503376
336472,503404
336473,503791
336474,503377
336475,503829
336476,503827
336477,503828
336478,503349
336479,503350
336480,503605
336481,503835
336482,503604
336483,503387
336484,503348
336485,500440
336486,502234
336487,500441
336488,503078
336489,503079
336490,503077
336491,503351
336492,503076
336493,503071
336494,503070
336495,503356
336496,503450
336497,503430
336498,503431
336499,503152
336500,503496
336501,503157
336502,503156
336503,503158
336504,503163
336505,503167
336506,503274
336507,503273
336508,503172
336509,503277
336510,503219
336511,503166
336512,503168
336513,503162
336514,503171
336515,503160
336516,503151
336517,503390
336518,503391
336519,503608
336520,503606
336521,503610
336522,504018
336523,503607
336524,503382
336525,503609
336526,503611
336527,503395
336528,503813
336529,503393
336530,503394
336531,503397
336532,503130
336533,503618
336534,503232
336535,503639
336536,503231
336537,503236
336538,503307
336539,503410
336540,503308
336541,503646
336542,503309
336543,503244
336544,503243
336545,504078
336546,504080
336547,504077
336548,503256
336549,504079
336550,503255
336551,503258
336552,503257
336553,503150
336554,503259
336555,503613
336556,503245
336557,503247
336558,503249
336559,503287
336560,503246
336561,503140
336562,503138
336563,503137
336564,503136
336565,503248
336566,503240
336567,503241
336568,503290
336569,503238
336570,503242
336571,503225
336572,503223
336573,503125
336574,503224
336575,503886
336576,504110
336577,504081
336578,503301
336579,503124
336580,503302
336581,503299
336582,504016
336583,503300
336584,504017
336585,503295
336586,503296
336587,503113
336588,503114
336589,503298
336590,503297
336591,504015
336592,503112
336593,122805
336594,122640
336595,503314
336596,503128
336597,122715
336598,122807
336599,122806
336600,122644
336601,122646
336602,122648
336603,122650
336604,122730
336605,122653
336606,122652
336607,122655
336608,122663
336609,122662
336610,122665
336611,122770
336612,122772
336613,122667
336614,122771
336615,122666
336616,122733
336617,124819
336618,122732
336619,122680
336620,124823
336621,122679
336622,122683
336623,124825
336624,122682
336625,122739
336626,124829
336627,122691
336628,122740
336629,122742
336630,122695
336631,124831
336632,122694
336633,122752
336634,124833
336635,124832
336636,122696
336637,122709
336638,122754
336639,122708
336640,112632
336641,124257
336642,124259
336643,124258
336644,112631
336645,112615
336646,112700
336647,112621
336648,122712
336649,122713
336650,122975
336651,122706
336652,122707
336653,122703
336654,112625
336655,122710
336656,112623
336657,112656
336658,112702
336659,112655
336660,112667
336661,112666
336662,112676
336663,112704
336664,112675
336665,112680
336666,112682
336667,112681
336668,112658
336669,112685
336670,112684
336671,112575
336672,118191
336673,118192
336674,112705
336675,112461
336676,112706
336677,112693
336678,112708
336679,124252
336680,124253
336681,112692
336682,112691
336683,112701
336684,124949
336685,112695
336686,112694
336687,112711
336688,124597
336689,124599
336690,124598
336691,124600
336692,112710
336693,112696
336694,112228
336695,500568
336696,112712
336697,112525
336698,112524
336699,112527
336700,112526
336701,112528
336702,114430
336703,114431
336704,112362
336705,112361
336706,112360
336707,112386
336708,112396
336709,124221
336710,124223
336711,124224
336712,114262
336713,124225
336714,114261
336715,114271
336716,114272
336717,114282
336718,112431
336719,112423
336720,112424
336721,114400
336722,114397
336723,114395
336724,114266
336725,114265
336726,114251
336727,114252
336728,114249
336729,123600
336730,114250
336731,114253
336732,114396
336733,124969
336734,114394
336735,112421
336736,112420
336737,114279
336738,114283
336739,114288
336740,114289
336741,114295
336742,114294
336743,114300
336744,114308
336745,114307
336746,114315
336747,114313
336748,114316
336749,114320
336750,114324
336751,114325
336752,114461
336753,114321
336754,114319
336755,114318
336756,114314
336757,114305
336758,114402
336759,114304
336760,114312
336761,114306
336762,114309
336763,114317
336764,114326
336765,114323
336766,112162
336767,112161
336768,114348
336769,114409
336770,114407
336771,114302
336772,114443
336773,114301
336774,114303
336775,114440
336776,114438
336777,114439
336778,114270
336779,114264
336780,112418
336781,112549
336782,114437
336783,112540
336784,124229
336785,112541
336786,114401
336787,114386
336788,114286
336789,114385
336790,114384
336791,114285
336792,114290
336793,114297
336794,114298
336795,114310
336796,114311
336797,112156
336798,114322
336799,113897
336800,113898
336801,114291
336802,114442
336803,114277
336804,114278
336805,114398
336806,114399
336807,114435
336808,114436
336809,114117
336810,114116
336811,113788
336812,113787
336813,113805
336814,114444
336815,113901
336816,114445
336817,113899
336818,114229
336819,114178
336820,113917
336821,113906
336822,114141
336823,113900
336824,114143
336825,114232
336826,114231
336827,113853
336828,113855
336829,114254
336830,113781
336831,113780
336832,113801
336833,114095
336834,113812
336835,113813
336836,114094
336837,123426
336838,123588
336839,113803
336840,113810
336841,114093
336842,113808
336843,113807
336844,113818
336845,113824
336846,114106
336847,114105
336848,112588
336849,114090
336850,114107
336851,114108
336852,114125
336853,113862
336854,114124
336855,114126
336856,113926
336857,113925
336858,113929
336859,113931
336860,113948
336861,114151
336862,113932
336863,123050
336864,114149
336865,114150
336866,113992
336867,113991
336868,113990
336869,113996
336870,113986
336871,113988
336872,113995
336873,113989
336874,113987
336875,113994
336876,113978
336877,113993
336878,113814
336879,113956
336880,114152
336881,113816
336882,113852
336883,113817
336884,113947
336885,113951
336886,113815
336887,114144
336888,114135
336889,114133
336890,113891
336891,113892
336892,113890
336893,113921
336894,114207
336895,113913
336896,113927
336897,113928
336898,113920
336899,113918
336900,113919
336901,113912
336902,113915
336903,114134
336904,114206
336905,113859
336906,113843
336907,113851
336908,113837
336909,113840
336910,113832
336911,113834
336912,113844
336913,113872
336914,114132
336915,113877
336916,113886
336917,114136
336918,113868
336919,113876
336920,113885
336921,114111
336922,114118
336923,114112
336924,113884
336925,113895
336926,114203
336927,114205
336928,114202
336929,114204
336930,123027
336931,123029
336932,113738
336933,123643
336934,113737
336935,113741
336936,123642
336937,113740
336938,113742
336939,123669
336940,123671
336941,123673
336942,123672
336943,113557
336944,123670
336945,113556
336946,113745
336947,113746
336948,113572
336949,113747
336950,113571
336951,113679
336952,113678
336953,113590
336954,113684
336955,113589
336956,114491
336957,113683
336958,113587
336959,113682
336960,113586
336961,114475
336962,114477
336963,114520
336964,114558
336965,114481
336966,123646
336967,114560
336968,114480
336969,114524
336970,123051
336971,114487
336972,114486
336973,114505
336974,114504
336975,114523
336976,114521
336977,114483
336978,114562
336979,114563
336980,114545
336981,114547
336982,114548
336983,114549
336984,114550
336985,114506
336986,114519
336987,114518
336988,122942
336989,122939
336990,122940
336991,122935
336992,122934
336993,114527
336994,122938
336995,122944
336996,114508
336997,114528
336998,114507
336999,114529
337000,114531
337001,124972
337002,114530
337003,117893
337004,117350
337005,124971
337006,117351
337007,123659
337008,114526
337009,114525
337010,114514
337011,114515
337012,114553
337013,114552
337014,114556
337015,114551
337016,114517
337017,114489
337018,114516
337019,114488
337020,114493
337021,114492
337022,114499
337023,114498
337024,113686
337025,113687
337026,124746
337027,124745
337028,113564
337029,113568
337030,113506
337031,113637
337032,113638
337033,113635
337034,113649
337035,113650
337036,113641
337037,113639
337038,113535
337039,113726
337040,123655
337041,114336
337042,114446
337043,114448
337044,114447
337045,114449
337046,113714
